iso3,category,subject,is_africa,grade_numeric,income_level,income_level_code,Region_Code,Region,n_readskill,n_numbskill,proficiency_rate,n,grade_stage,proficiency_loess_span1
NPL,female,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,263,263,15.0834521580936,263,Primary (Grades 1-3),13.381319093357348
NPL,female,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,285,285,23.8014212381878,285,Primary (Grades 1-3),21.67516347055814
NPL,female,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,268,268,28.3264500254784,268,Upper Primary (Grades 4-6),30.862383827666974
NPL,female,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,248,248,38.2475363429511,248,Upper Primary (Grades 4-6),40.77195673630544
NPL,female,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,271,271,55.949021354456995,271,Upper Primary (Grades 4-6),52.4866950459555
NPL,female,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,233,233,64.6610935688665,233,Lower Secondary (Grades 7-9),61.99524716395858
NPL,female,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,226,226,70.21485745023949,226,Lower Secondary (Grades 7-9),70.0190689373684
NPL,female,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,139,139,75.1490857649528,139,Lower Secondary (Grades 7-9),76.27466587173174
NPL,fourth,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,57,57,12.0359176298259,57,Primary (Grades 1-3),9.532553406568757
NPL,fourth,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,99,99,16.205826624782798,99,Primary (Grades 1-3),21.687265035165996
NPL,fourth,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,108,108,32.0979054005511,108,Primary (Grades 1-3),32.21072019812607
NPL,fourth,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,102,102,49.723679226825205,102,Upper Primary (Grades 4-6),41.3790106044848
NPL,fourth,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,105,105,46.583219234470405,105,Upper Primary (Grades 4-6),48.92293994837101
NPL,fourth,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,89,89,50.9152707319942,89,Upper Primary (Grades 4-6),56.32040264964904
NPL,fourth,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,72,72,63.2613745859518,72,Lower Secondary (Grades 7-9),63.57932213580266
NPL,fourth,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,68,68,77.9077609626282,68,Lower Secondary (Grades 7-9),70.56881681747743
NPL,fourth,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,48,48,73.82727228742661,48,Lower Secondary (Grades 7-9),77.49717986005558
NPL,fourth,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,57,57,1.67751763336199,57,Primary (Grades 1-3),4.0963569273803
NPL,fourth,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,99,99,19.5058287654084,99,Primary (Grades 1-3),15.820492945103027
NPL,fourth,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,108,108,27.791113634177,108,Primary (Grades 1-3),26.67101116545934
NPL,fourth,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,102,102,37.073316470356296,102,Upper Primary (Grades 4-6),36.69816589241415
NPL,fourth,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,105,105,40.52289303184,105,Upper Primary (Grades 4-6),45.493892294704786
NPL,fourth,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,89,89,62.2303242571451,89,Upper Primary (Grades 4-6),57.15015013488945
NPL,fourth,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,72,72,61.518744752424304,72,Lower Secondary (Grades 7-9),64.14882907696321
NPL,fourth,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,68,68,79.2921172238074,68,Lower Secondary (Grades 7-9),67.09185593874679
NPL,fourth,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,48,48,59.1538122819996,48,Lower Secondary (Grades 7-9),65.90536870384246
NPL,male,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,158,158,10.6640516251434,158,Primary (Grades 1-3),10.052016586735865
NPL,male,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,262,262,13.2318839184104,262,Primary (Grades 1-3),18.034410740947973
NPL,male,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,290,290,33.0149811375429,290,Primary (Grades 1-3),25.16195727150884
NPL,male,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,311,311,32.1405044007787,311,Upper Primary (Grades 4-6),31.867394324855837
NPL,male,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,274,274,35.9849438947408,274,Upper Primary (Grades 4-6),36.933019735279274
NPL,male,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,231,231,42.3671989246249,231,Upper Primary (Grades 4-6),44.922211210694
NPL,male,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,222,222,54.37430069267239,222,Lower Secondary (Grades 7-9),54.296853354849794
NPL,male,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,202,202,70.5716196598608,202,Lower Secondary (Grades 7-9),65.04996022488446
NPL,male,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,128,128,74.22858400917029,128,Lower Secondary (Grades 7-9),77.23404438028915
NPL,male,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,158,158,5.25742174146498,158,Primary (Grades 1-3),4.872056993605372
NPL,male,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,262,262,11.9464495771534,262,Primary (Grades 1-3),14.178023614451888
NPL,male,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,290,290,26.0841081384211,290,Primary (Grades 1-3),23.18780877953679
NPL,male,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,311,311,33.5336925578951,311,Upper Primary (Grades 4-6),32.10719364745523
NPL,male,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,274,274,39.0752813366511,274,Upper Primary (Grades 4-6),40.459386652549114
NPL,male,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,231,231,48.7705614594867,231,Upper Primary (Grades 4-6),50.67133836611874
NPL,male,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,222,222,61.270173326728404,222,Lower Secondary (Grades 7-9),59.643391275154094
NPL,male,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,202,202,72.99380211720779,202,Lower Secondary (Grades 7-9),67.7883797273392
NPL,male,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,128,128,71.7707294015089,128,Lower Secondary (Grades 7-9),75.0610227674498
NPL,middle,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,75,75,6.1896009108606505,75,Primary (Grades 1-3),5.753758114382775
NPL,middle,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,7.42684785462886,116,Primary (Grades 1-3),14.508533572096994
NPL,middle,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,37.8859968599523,116,Primary (Grades 1-3),22.619775724085645
NPL,middle,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,93,93,24.7028499340682,93,Upper Primary (Grades 4-6),30.713274371853863
NPL,middle,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,92,92,36.4395276572408,92,Upper Primary (Grades 4-6),36.909742664229846
NPL,middle,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,97,97,45.4018178863249,97,Upper Primary (Grades 4-6),46.7444741608062
NPL,middle,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,88,88,62.5286653243132,88,Lower Secondary (Grades 7-9),57.70954574784931
NPL,middle,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,65,65,69.6670502470267,65,Lower Secondary (Grades 7-9),70.29080733544812
NPL,middle,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,45,45,83.3525649276972,45,Lower Secondary (Grades 7-9),84.21960769607777
NPL,middle,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,75,75,3.95521031983431,75,Primary (Grades 1-3),4.494135706164284
NPL,middle,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,11.071606284199701,116,Primary (Grades 1-3),12.229527939861004
NPL,middle,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,24.3384222925422,116,Primary (Grades 1-3),20.13625248257592
NPL,middle,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,93,93,29.3655267635971,93,Upper Primary (Grades 4-6),28.486899906729455
NPL,middle,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,92,92,33.1716929631457,92,Upper Primary (Grades 4-6),36.74062368039019
NPL,middle,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,97,97,45.9901252630426,97,Upper Primary (Grades 4-6),47.02121532750509
NPL,middle,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,88,88,64.5682926275276,88,Lower Secondary (Grades 7-9),56.906679023214345
NPL,middle,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,65,65,62.905153907214796,65,Lower Secondary (Grades 7-9),67.29226212423576
NPL,middle,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,45,45,78.3650553303577,45,Lower Secondary (Grades 7-9),77.798084356643
NPL,poorest,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,86,86,5.072047578646,86,Primary (Grades 1-3),3.469781712234427
NPL,poorest,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,147,147,1.31619420695324,147,Primary (Grades 1-3),3.9435633477209415
NPL,poorest,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,148,148,5.37646386310905,148,Primary (Grades 1-3),6.4575938041740315
NPL,poorest,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,186,186,13.5318381895455,186,Upper Primary (Grades 4-6),11.02362550877339
NPL,poorest,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,156,156,18.7329331428409,156,Upper Primary (Grades 4-6),17.65404344761987
NPL,poorest,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,150,150,24.9296131266779,150,Upper Primary (Grades 4-6),27.17425517246097
NPL,poorest,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,139,139,32.4447064623263,139,Lower Secondary (Grades 7-9),37.13929789307479
NPL,poorest,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,146,146,59.91280771840331,146,Lower Secondary (Grades 7-9),47.36785346772431
NPL,poorest,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,62,62,52.3557801586692,62,Lower Secondary (Grades 7-9),58.161534008352675
NPL,poorest,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,86,86,3.50771913528245,86,Primary (Grades 1-3),2.358799021884671
NPL,poorest,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,147,147,4.59292090047023,147,Primary (Grades 1-3),7.483525164801541
NPL,poorest,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,148,148,17.0889753403683,148,Primary (Grades 1-3),14.237620247089092
NPL,poorest,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,186,186,19.4777039526005,186,Upper Primary (Grades 4-6),22.663740889072596
NPL,poorest,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,156,156,35.222305746712,156,Upper Primary (Grades 4-6),32.566842653413794
NPL,poorest,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,150,150,42.8210028023152,150,Upper Primary (Grades 4-6),44.639240300036214
NPL,poorest,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,139,139,55.4198920939967,139,Lower Secondary (Grades 7-9),55.07638108545538
NPL,poorest,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,146,146,70.8819789157595,146,Lower Secondary (Grades 7-9),64.30150025676221
NPL,poorest,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,62,62,68.5219307059088,62,Lower Secondary (Grades 7-9),72.31198028342166
NPL,richest,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,26,26,5.6053181825458,26,Primary (Grades 1-3),13.051798130933923
NPL,richest,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,69,69,39.7172144892522,69,Primary (Grades 1-3),27.648531555190875
NPL,richest,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,90,90,40.129633646280496,90,Primary (Grades 1-3),39.34045010749145
NPL,richest,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,82,82,51.838485332150896,82,Upper Primary (Grades 4-6),48.309415476349855
NPL,richest,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,69,69,43.741336355028,69,Upper Primary (Grades 4-6),53.71710131285805
NPL,richest,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,55,55,68.4844856538805,55,Upper Primary (Grades 4-6),62.64893544014028
NPL,richest,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,62,62,76.3231062091306,62,Lower Secondary (Grades 7-9),71.38939626625897
NPL,richest,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,65,65,75.7245039068774,65,Lower Secondary (Grades 7-9),80.71263353200956
NPL,richest,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,46,46,91.32659378851329,46,Lower Secondary (Grades 7-9),90.18366905369663
NPL,richest,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,26,26,4.86306745093102,26,Primary (Grades 1-3),12.788111163700144
NPL,richest,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,69,69,37.3979377638072,69,Primary (Grades 1-3),25.10263534629816
NPL,richest,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,90,90,39.4718035676025,90,Primary (Grades 1-3),35.649205221714574
NPL,richest,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,82,82,42.619204567100496,82,Upper Primary (Grades 4-6),44.56957081331831
NPL,richest,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,69,69,41.1538703066189,69,Upper Primary (Grades 4-6),50.84738804264133
NPL,richest,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,55,55,72.0015754853049,55,Upper Primary (Grades 4-6),62.06273254336268
NPL,richest,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,62,62,74.2695391075674,62,Lower Secondary (Grades 7-9),70.84571875330417
NPL,richest,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,65,65,77.3064388171843,65,Lower Secondary (Grades 7-9),78.28509031033815
NPL,richest,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,46,46,82.7045197769029,46,Lower Secondary (Grades 7-9),83.84531505713609
NPL,rural,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,135,135,3.20873014912759,135,Primary (Grades 1-3),2.9980581045273564
NPL,rural,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,207,207,7.95925331378826,207,Primary (Grades 1-3),8.620237699167822
NPL,rural,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,229,229,15.543159188000299,229,Primary (Grades 1-3),14.644807427707043
NPL,rural,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,246,246,19.8367930607146,246,Upper Primary (Grades 4-6),21.077141582856548
NPL,rural,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,228,228,31.6318569084259,228,Upper Primary (Grades 4-6),27.62985972665676
NPL,rural,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,224,224,33.3356320514088,224,Upper Primary (Grades 4-6),36.188263712661524
NPL,rural,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,212,212,41.252228832730395,212,Lower Secondary (Grades 7-9),45.87430421880951
NPL,rural,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,184,184,64.9327889126713,184,Lower Secondary (Grades 7-9),56.27688367195607
NPL,rural,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,119,119,64.1629441679012,119,Lower Secondary (Grades 7-9),67.71407366456037
NPL,rural,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,135,135,4.81188670557281,135,Primary (Grades 1-3),3.1007217226175037
NPL,rural,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,207,207,8.17237938098293,207,Primary (Grades 1-3),10.187022022407724
NPL,rural,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,229,229,16.4037611213737,229,Primary (Grades 1-3),18.529920635898137
NPL,rural,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,246,246,28.585877206586304,246,Upper Primary (Grades 4-6),28.01394151145236
NPL,rural,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,228,228,39.5077859569956,228,Upper Primary (Grades 4-6),39.05683748953507
NPL,rural,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,224,224,50.6791268965774,224,Upper Primary (Grades 4-6),49.706665416094225
NPL,rural,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,212,212,55.77280859745271,212,Lower Secondary (Grades 7-9),59.28440738425191
NPL,rural,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,184,184,73.1962189637113,184,Lower Secondary (Grades 7-9),67.6270673959567
NPL,rural,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,119,119,72.52257694973831,119,Lower Secondary (Grades 7-9),74.87891133494963
NPL,second,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,51,51,7.2099904920583,51,Primary (Grades 1-3),4.852566515345376
NPL,second,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,94,94,6.62851534405329,94,Primary (Grades 1-3),9.980443940091043
NPL,second,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,113,113,16.406470238603,113,Primary (Grades 1-3),16.648358023922775
NPL,second,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,19.9450849559754,116,Upper Primary (Grades 4-6),24.68281257827276
NPL,second,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,100,100,41.8867184682048,100,Upper Primary (Grades 4-6),34.45203936981872
NPL,second,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,111,111,39.914115176730206,111,Upper Primary (Grades 4-6),43.63156735310564
NPL,second,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,94,94,49.732567052385,94,Lower Secondary (Grades 7-9),51.646270697860196
NPL,second,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,84,84,63.002452210998506,84,Lower Secondary (Grades 7-9),58.40159961899981
NPL,second,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,66,66,62.18863051795061,66,Lower Secondary (Grades 7-9),64.09174999742584
NPL,second,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,51,51,11.1151300019822,51,Primary (Grades 1-3),6.215947272905564
NPL,second,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,94,94,6.46543256054801,94,Primary (Grades 1-3),12.940186814429497
NPL,second,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,113,113,16.0200687905443,113,Primary (Grades 1-3),21.419902878467663
NPL,second,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,116,116,35.1850177278775,116,Upper Primary (Grades 4-6),31.484136790505488
NPL,second,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,100,100,46.404345808603594,100,Upper Primary (Grades 4-6),44.28042980703396
NPL,second,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,111,111,49.4658451712592,111,Upper Primary (Grades 4-6),53.19410443764989
NPL,second,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,94,94,62.804813091129994,94,Lower Secondary (Grades 7-9),61.653258594835926
NPL,second,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,84,84,66.8658135248387,84,Lower Secondary (Grades 7-9),69.51840823707846
NPL,second,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,66,66,78.4155062373941,66,Lower Secondary (Grades 7-9),76.87976334854773
NPL,urban,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,160,160,10.2454402440655,160,Primary (Grades 1-3),9.393076085029612
NPL,urban,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,318,318,13.2522761900571,318,Primary (Grades 1-3),17.525011001729737
NPL,urban,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,346,346,31.2539022504435,346,Primary (Grades 1-3),25.457251772477537
NPL,urban,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,333,333,34.1639290792536,333,Upper Primary (Grades 4-6),33.5231441524636
NPL,urban,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,294,294,38.3733388738467,294,Upper Primary (Grades 4-6),40.97192229397629
NPL,urban,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,278,278,49.2502946007915,278,Upper Primary (Grades 4-6),50.05965425739471
NPL,urban,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,243,243,62.232683200040995,243,Lower Secondary (Grades 7-9),59.35375126246032
NPL,urban,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,244,244,69.8958771774265,244,Lower Secondary (Grades 7-9),69.18624782931883
NPL,urban,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,148,148,78.3011502818479,148,Lower Secondary (Grades 7-9),79.41402283595696
NPL,urban,reading,FALSE,1,Lower middle income,LMC,UNICEF_SA,South Asia,160,160,5.0681195020294005,160,Primary (Grades 1-3),6.586631253387275
NPL,urban,reading,FALSE,2,Lower middle income,LMC,UNICEF_SA,South Asia,318,318,16.2812207389165,318,Primary (Grades 1-3),15.6044839159436
NPL,urban,reading,FALSE,3,Lower middle income,LMC,UNICEF_SA,South Asia,346,346,28.9095918230257,346,Primary (Grades 1-3),24.450845257465478
NPL,urban,reading,FALSE,4,Lower middle income,LMC,UNICEF_SA,South Asia,333,333,32.5012850151652,333,Upper Primary (Grades 4-6),33.34417440452475
NPL,urban,reading,FALSE,5,Lower middle income,LMC,UNICEF_SA,South Asia,294,294,38.2619337311788,294,Upper Primary (Grades 4-6),41.64364343528585
NPL,urban,reading,FALSE,6,Lower middle income,LMC,UNICEF_SA,South Asia,278,278,53.596218576493904,278,Upper Primary (Grades 4-6),52.70248528940685
NPL,urban,reading,FALSE,7,Lower middle income,LMC,UNICEF_SA,South Asia,243,243,66.7012802650541,243,Lower Secondary (Grades 7-9),61.76138704075435
NPL,urban,reading,FALSE,8,Lower middle income,LMC,UNICEF_SA,South Asia,244,244,70.5993880630932,244,Lower Secondary (Grades 7-9),69.73326604432484
NPL,urban,reading,FALSE,9,Lower middle income,LMC,UNICEF_SA,South Asia,148,148,74.3905035452793,148,Lower Secondary (Grades 7-9),76.29738981600502
NRU,All,numeracy,FALSE,1,High income,HIC,UNICEF_EAP,East Asia and Pacific,19,19,33.3333333333333,19,Primary (Grades 1-3),39.5413375996616
NRU,All,numeracy,FALSE,2,High income,HIC,UNICEF_EAP,East Asia and Pacific,18,18,62.5,18,Primary (Grades 1-3),53.58057325411591
NRU,All,numeracy,FALSE,3,High income,HIC,UNICEF_EAP,East Asia and Pacific,19,19,63.7931034482759,19,Primary (Grades 1-3),58.49130428827799
NRU,All,numeracy,FALSE,4,High income,HIC,UNICEF_EAP,East Asia and Pacific,22,22,63.076923076923094,22,Upper Primary (Grades 4-6),54.3714587908255
NRU,All,numeracy,FALSE,5,High income,HIC,UNICEF_EAP,East Asia and Pacific,18,18,34.1463414634146,18,Upper Primary (Grades 4-6),43.474357373115275
NRU,All,numeracy,FALSE,6,High income,HIC,UNICEF_EAP,East Asia and Pacific,16,16,41.304347826087,16,Upper Primary (Grades 4-6),49.26630659193089
NRU,All,numeracy,FALSE,7,High income,HIC,UNICEF_EAP,East Asia and Pacific,13,13,73.5294117647059,13,Lower Secondary (Grades 7-9),68.07994272984806
NRU,All,numeracy,FALSE,8,High income,HIC,UNICEF_EAP,East Asia and Pacific,1,1,100,1,Lower Secondary (Grades 7-9),100.83164044190306
NRU,All,reading,FALSE,1,High income,HIC,UNICEF_EAP,East Asia and Pacific,19,19,40,19,Primary (Grades 1-3),31.017473618728598
NRU,All,reading,FALSE,2,High income,HIC,UNICEF_EAP,East Asia and Pacific,18,18,20.8333333333333,18,Primary (Grades 1-3),36.19621809271718
NRU,All,reading,FALSE,3,High income,HIC,UNICEF_EAP,East Asia and Pacific,19,19,32.758620689655196,19,Primary (Grades 1-3),41.683002995150446
NRU,All,reading,FALSE,4,High income,HIC,UNICEF_EAP,East Asia and Pacific,22,22,72.30769230769229,22,Upper Primary (Grades 4-6),48.240565615190995
NRU,All,reading,FALSE,5,High income,HIC,UNICEF_EAP,East Asia and Pacific,18,18,41.463414634146304,18,Upper Primary (Grades 4-6),49.71238827114885
NRU,All,reading,FALSE,6,High income,HIC,UNICEF_EAP,East Asia and Pacific,16,16,41.304347826087,16,Upper Primary (Grades 4-6),55.91881508503595
NRU,All,reading,FALSE,7,High income,HIC,UNICEF_EAP,East Asia and Pacific,13,13,70.5882352941177,13,Lower Secondary (Grades 7-9),71.08782292952743
NRU,All,reading,FALSE,8,High income,HIC,UNICEF_EAP,East Asia and Pacific,1,1,100,1,Lower Secondary (Grades 7-9),96.33250367917923
NRU,female,numeracy,FALSE,1,High income,HIC,UNICEF_EAP,East Asia and Pacific,12,12,32,12,Primary (Grades 1-3),40.282874999108934
NRU,female,numeracy,FALSE,2,High income,HIC,UNICEF_EAP,East Asia and Pacific,9,9,81.8181818181818,9,Primary (Grades 1-3),61.41762127801864
NRU,female,numeracy,FALSE,3,High income,HIC,UNICEF_EAP,East Asia and Pacific,11,11,58.1395348837209,11,Primary (Grades 1-3),67.53984834085372
NRU,female,numeracy,FALSE,4,High income,HIC,UNICEF_EAP,East Asia and Pacific,14,14,62.2222222222222,14,Upper Primary (Grades 4-6),54.593915564598994
NRU,female,numeracy,FALSE,5,High income,HIC,UNICEF_EAP,East Asia and Pacific,8,8,41.1764705882353,8,Upper Primary (Grades 4-6),44.63964733538383
NRU,female,numeracy,FALSE,6,High income,HIC,UNICEF_EAP,East Asia and Pacific,9,9,40.7407407407407,9,Upper Primary (Grades 4-6),52.76640019065538
NRU,female,numeracy,FALSE,7,High income,HIC,UNICEF_EAP,East Asia and Pacific,6,6,82.3529411764706,6,Lower Secondary (Grades 7-9),76.39951621169185
