iso3,is_africa,year,grade_band,category,income_level,income_level_code,Region_Code,Region,subject,proficiency_rate,n
SLE,TRUE,2017,Upper Primary (4-6),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,44.384814100052,350
SLE,TRUE,2017,Upper Primary (4-6),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,2.6647472228382902,350
SLE,TRUE,2017,Lower Secondary (7-9),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,76.32075230494469,161
SLE,TRUE,2017,Lower Secondary (7-9),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,3.9241668566116097,161
SLE,TRUE,2017,Other,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,90.7132428501875,11
SLE,TRUE,2017,Other,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,11.2408653958404,11
SLE,TRUE,2017,not in school current year,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0.05973787364049479,1157
SLE,TRUE,2017,not in school current year,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,1157
SLE,TRUE,2017,Primary (1-3),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,1.3265894111889,1964
SLE,TRUE,2017,Primary (1-3),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,1964
SLE,TRUE,2017,Upper Primary (4-6),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,12.005936439952,986
SLE,TRUE,2017,Upper Primary (4-6),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.953546692130812,986
SLE,TRUE,2017,Lower Secondary (7-9),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,47.1314205629631,126
SLE,TRUE,2017,Lower Secondary (7-9),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,2.85381330343514,126
SLE,TRUE,2017,Other,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,100,4
SLE,TRUE,2017,Other,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,33.5094304661529,4
SLE,TRUE,2017,not in school current year,Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,1.34289319459828,186
SLE,TRUE,2017,not in school current year,Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.94630007241462,186
SLE,TRUE,2017,Primary (1-3),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,10.233986048711,895
SLE,TRUE,2017,Primary (1-3),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.402576817817813,895
SLE,TRUE,2017,Upper Primary (4-6),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,37.3021951004777,798
SLE,TRUE,2017,Upper Primary (4-6),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,4.74548616399016,798
SLE,TRUE,2017,Lower Secondary (7-9),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,70.4565088199776,331
SLE,TRUE,2017,Lower Secondary (7-9),Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,7.498121575723279,331
SLE,TRUE,2017,Other,Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,89.9249931423789,18
SLE,TRUE,2017,Other,Urban,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,10.600612049409,18
SLE,TRUE,2017,not in school current year,Male,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0.476423494491699,716
SLE,TRUE,2017,not in school current year,Male,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.168943756023697,716
SLE,TRUE,2017,Primary (1-3),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,3.36400487083254,1374
SLE,TRUE,2017,Primary (1-3),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.12415510387442201,1374
SLE,TRUE,2017,Upper Primary (4-6),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,26.0448075399834,887
SLE,TRUE,2017,Upper Primary (4-6),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,2.8042318526634,887
SLE,TRUE,2017,Lower Secondary (7-9),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,72.0686455246246,242
SLE,TRUE,2017,Lower Secondary (7-9),Male,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,9.10375662954724,242
SLE,TRUE,2017,Other,Male,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,89.9489073882839,11
SLE,TRUE,2017,Other,Male,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,16.9696043158411,11
SLE,TRUE,2017,not in school current year,Female,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0.107007641591124,627
SLE,TRUE,2017,not in school current year,Female,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.20453269828003498,627
SLE,TRUE,2017,Primary (1-3),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,6.07017389202394,1485
SLE,TRUE,2017,Primary (1-3),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.184940733819053,1485
SLE,TRUE,2017,Upper Primary (4-6),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,24.7211045102087,897
SLE,TRUE,2017,Upper Primary (4-6),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,3.11972431357895,897
SLE,TRUE,2017,Lower Secondary (7-9),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,57.7689711942044,215
SLE,TRUE,2017,Lower Secondary (7-9),Female,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,3.4382565371873897,215
SLE,TRUE,2017,Other,Female,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,94.8164940149235,11
SLE,TRUE,2017,Other,Female,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,15.6405748268895,11
STP,TRUE,2019,not in school current year,All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,13.569719355271701,65
STP,TRUE,2019,not in school current year,All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,20.6224783452608,65
STP,TRUE,2019,Primary (1-3),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,16.1680933399019,488
STP,TRUE,2019,Primary (1-3),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,14.612386835187499,484
STP,TRUE,2019,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,45.5551526963483,505
STP,TRUE,2019,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,46.4203157682984,503
STP,TRUE,2019,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,70.9340107409851,221
STP,TRUE,2019,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,57.215541617722096,220
STP,TRUE,2019,Other,All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,100,2
STP,TRUE,2019,Other,All,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,25,2
STP,TRUE,2019,not in school current year,Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,2.45869008117068,21
STP,TRUE,2019,not in school current year,Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,8.34224505477251,21
STP,TRUE,2019,Primary (1-3),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,4.96658120048478,106
STP,TRUE,2019,Primary (1-3),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,6.5245834615364,106
STP,TRUE,2019,Upper Primary (4-6),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,30.001381004639498,79
STP,TRUE,2019,Upper Primary (4-6),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,34.3371148476713,78
STP,TRUE,2019,Lower Secondary (7-9),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,59.8105383493956,29
STP,TRUE,2019,Lower Secondary (7-9),Poorest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,50.2817127107409,29
STP,TRUE,2019,not in school current year,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,21.9836877252859,14
STP,TRUE,2019,not in school current year,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,18.2315408557094,14
STP,TRUE,2019,Primary (1-3),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,16.1422277427866,105
STP,TRUE,2019,Primary (1-3),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,12.666759471838098,103
STP,TRUE,2019,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,36.8644053663969,101
STP,TRUE,2019,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,41.5158258906675,101
STP,TRUE,2019,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,67.7722305581747,32
STP,TRUE,2019,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,47.2746752374255,31
STP,TRUE,2019,Other,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,100,1
STP,TRUE,2019,Other,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,100,1
STP,TRUE,2019,not in school current year,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,6.2119181332546,10
STP,TRUE,2019,not in school current year,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,39.8588907482886,10
STP,TRUE,2019,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,8.17279112432806,93
STP,TRUE,2019,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,12.6323342433596,93
STP,TRUE,2019,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,39.998003590132406,114
STP,TRUE,2019,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,47.6745312503214,113
STP,TRUE,2019,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,63.8875831911304,41
STP,TRUE,2019,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,49.59369140048,41
STP,TRUE,2019,not in school current year,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,12.114091894015699,10
STP,TRUE,2019,not in school current year,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,29.324595865568,10
STP,TRUE,2019,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,26.380899879488602,97
STP,TRUE,2019,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,15.2164923944202,96
STP,TRUE,2019,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,48.1646511375048,102
STP,TRUE,2019,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,42.6530673138599,102
STP,TRUE,2019,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,73.4649700151258,57
STP,TRUE,2019,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,69.08532588803689,57
STP,TRUE,2019,not in school current year,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,25.6621355047001,10
STP,TRUE,2019,not in school current year,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,29.983008610111998,10
STP,TRUE,2019,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,27.5040921950199,87
STP,TRUE,2019,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,27.827545765122903,86
STP,TRUE,2019,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,71.9272472972659,109
STP,TRUE,2019,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,63.5575544237307,109
STP,TRUE,2019,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,82.3154093243773,62
STP,TRUE,2019,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,61.165203229401,62
STP,TRUE,2019,Other,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,100,1
STP,TRUE,2019,Other,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,0,1
STP,TRUE,2019,not in school current year,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,12.8249632149461,22
STP,TRUE,2019,not in school current year,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,11.3216804599892,22
STP,TRUE,2019,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,14.6629852037464,214
STP,TRUE,2019,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,14.684106885470099,212
STP,TRUE,2019,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,46.198111397705,214
STP,TRUE,2019,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,51.078554603992096,214
STP,TRUE,2019,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,77.4468261493116,89
STP,TRUE,2019,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,66.1838040223128,89
STP,TRUE,2019,Other,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,100,2
STP,TRUE,2019,Other,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,25,2
SUR,FALSE,2018,not in school current year,All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,10.9981264469457,49
SUR,FALSE,2018,not in school current year,All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,6.86054424841326,49
SUR,FALSE,2018,Primary (1-3),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,22.7411658973031,442
SUR,FALSE,2018,Primary (1-3),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,4.45481020488811,442
SUR,FALSE,2018,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,48.1236580234013,888
SUR,FALSE,2018,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,24.0750425213795,888
SUR,FALSE,2018,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,69.0649149746879,501
SUR,FALSE,2018,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,44.6510385444712,501
SUR,FALSE,2018,Other,All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,59.270542592827205,43
SUR,FALSE,2018,Other,All,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,45.8126330717415,43
SUR,FALSE,2018,not in school current year,Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,16.150086426619602,22
SUR,FALSE,2018,not in school current year,Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,1.68092789191099,22
SUR,FALSE,2018,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,11.5987617167974,145
SUR,FALSE,2018,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,3.4543850217732297,145
SUR,FALSE,2018,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,38.4194503629279,213
SUR,FALSE,2018,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,20.2101834568923,213
SUR,FALSE,2018,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,54.586209299526004,78
SUR,FALSE,2018,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,32.593447322777806,78
SUR,FALSE,2018,Other,Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,19.5112015101089,4
SUR,FALSE,2018,Other,Poorest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,27.929286334882196,4
SUR,FALSE,2018,not in school current year,Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,2.12574779421602,10
SUR,FALSE,2018,not in school current year,Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,16.932171666429,10
SUR,FALSE,2018,Primary (1-3),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,23.216711268011,102
SUR,FALSE,2018,Primary (1-3),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,3.1327645622259706,102
SUR,FALSE,2018,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,36.282144325859,220
SUR,FALSE,2018,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,21.4412222258133,220
SUR,FALSE,2018,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,67.90349111726019,111
SUR,FALSE,2018,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,46.7278911036207,111
SUR,FALSE,2018,Other,Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,33.750046199368796,7
SUR,FALSE,2018,Other,Second,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,22.366301948350902,7
SUR,FALSE,2018,not in school current year,Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,16.5627254405243,10
SUR,FALSE,2018,not in school current year,Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,0,10
SUR,FALSE,2018,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,19.884678469793702,80
SUR,FALSE,2018,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,2.87199715255204,80
SUR,FALSE,2018,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,52.08401918737861,179
SUR,FALSE,2018,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,24.6430493846476,179
SUR,FALSE,2018,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,77.7908803157195,122
SUR,FALSE,2018,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,35.8120309077188,122
SUR,FALSE,2018,Other,Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,45.7582444203235,8
SUR,FALSE,2018,Other,Middle,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,49.7443064026233,8
SUR,FALSE,2018,not in school current year,Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,0,3
SUR,FALSE,2018,not in school current year,Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,0,3
SUR,FALSE,2018,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,28.1441999520628,63
SUR,FALSE,2018,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,2.57206716248865,63
SUR,FALSE,2018,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,52.5062006314864,156
SUR,FALSE,2018,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,28.594746584386797,156
SUR,FALSE,2018,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,80.3397612829948,104
SUR,FALSE,2018,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,51.426453966184404,104
SUR,FALSE,2018,Other,Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,88.1129706717107,12
SUR,FALSE,2018,Other,Fourth,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,42.4501638479976,12
SUR,FALSE,2018,not in school current year,Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,15.327064057562101,4
SUR,FALSE,2018,not in school current year,Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,4.93881845852519,4
SUR,FALSE,2018,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,56.246932577409204,52
SUR,FALSE,2018,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,15.732697545761901,52
SUR,FALSE,2018,Upper Primary (4-6),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,73.8093967344885,120
SUR,FALSE,2018,Upper Primary (4-6),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,30.120296717185802,120
SUR,FALSE,2018,Lower Secondary (7-9),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,59.6120458024906,86
SUR,FALSE,2018,Lower Secondary (7-9),Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,56.5794061395947,86
SUR,FALSE,2018,Other,Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,59.1219045417015,12
SUR,FALSE,2018,Other,Richest,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,54.060668124383106,12
SUR,FALSE,2018,not in school current year,Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,11.9604225698218,27
SUR,FALSE,2018,not in school current year,Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,9.63992751180057,27
SUR,FALSE,2018,Primary (1-3),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,28.9012987497677,225
SUR,FALSE,2018,Primary (1-3),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,4.92287240153914,225
SUR,FALSE,2018,Upper Primary (4-6),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,51.5416750416539,503
SUR,FALSE,2018,Upper Primary (4-6),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,26.364378376698,503
SUR,FALSE,2018,Lower Secondary (7-9),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,70.7207315534787,306
SUR,FALSE,2018,Lower Secondary (7-9),Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,46.369596825612504,306
SUR,FALSE,2018,Other,Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,57.175835789071606,25
SUR,FALSE,2018,Other,Urban,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,51.96206349271149,25
SUR,FALSE,2018,not in school current year,Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,14.503654012450701,26
SUR,FALSE,2018,not in school current year,Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,13.539297322115202,26
SUR,FALSE,2018,Primary (1-3),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,23.0102222966811,231
SUR,FALSE,2018,Primary (1-3),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,4.65097927860195,231
SUR,FALSE,2018,Upper Primary (4-6),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,48.1471947633295,438
SUR,FALSE,2018,Upper Primary (4-6),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,23.0886241465658,438
SUR,FALSE,2018,Lower Secondary (7-9),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,68.40674384689041,235
SUR,FALSE,2018,Lower Secondary (7-9),Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,43.001678869788904,235
SUR,FALSE,2018,Other,Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,45.6826911086966,17
SUR,FALSE,2018,Other,Male,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,43.0503557482489,17
SUR,FALSE,2018,not in school current year,Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,8.24705118695764,23
SUR,FALSE,2018,not in school current year,Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,1.6191784324853902,23
SUR,FALSE,2018,Primary (1-3),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,22.4405904950648,211
SUR,FALSE,2018,Primary (1-3),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,4.2356606199885,211
SUR,FALSE,2018,Upper Primary (4-6),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,48.096213549232196,450
SUR,FALSE,2018,Upper Primary (4-6),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,25.2252329763877,450
SUR,FALSE,2018,Lower Secondary (7-9),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,69.7477701835096,266
SUR,FALSE,2018,Lower Secondary (7-9),Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,46.3622558821966,266
SUR,FALSE,2018,Other,Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,reading,70.8978837005013,26
SUR,FALSE,2018,Other,Female,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,numeracy,48.1763578086326,26
SWZ,TRUE,2021,not in school current year,All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,reading,34.4602595553969,48
SWZ,TRUE,2021,not in school current year,All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,numeracy,19.600946997615402,48
SWZ,TRUE,2021,Primary (1-3),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,reading,13.634621670586998,516
SWZ,TRUE,2021,Primary (1-3),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,numeracy,6.7896784031845,516
SWZ,TRUE,2021,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,reading,62.202816392139205,624
SWZ,TRUE,2021,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,numeracy,32.0011635317848,624
SWZ,TRUE,2021,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,reading,89.078316595647,250
SWZ,TRUE,2021,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_ESA,Eastern and Southern Africa,numeracy,66.4141792570253,250
