iso3,category,subject,is_africa,year,grade_band,income_level,income_level_code,Region_Code,Region,proficiency_rate,n,grade_band_numeric,proficiency_loess_span1
PAK,Rural,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,56.45538819574531,3353,2,56.45538819574531
PAK,Rural,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,75.416640174379,1356,3,75.41664017437898
PAK,Poorest,numeracy,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,3.0583475532220397,1390,1,3.058347553222039
PAK,Poorest,numeracy,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,17.45859457034,753,2,17.45859457034
PAK,Poorest,numeracy,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,28.2064598345447,209,3,28.206459834544702
PAK,Poorest,reading,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,10.946392336904,1390,1,10.946392336904001
PAK,Poorest,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,50.0400741743355,753,2,50.0400741743355
PAK,Poorest,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,77.30306836712761,209,3,77.30306836712758
PAK,Second,numeracy,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,5.56633477589349,1427,1,5.566334775893489
PAK,Second,numeracy,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,18.3518660556353,1076,2,18.3518660556353
PAK,Second,numeracy,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,24.670593068973602,401,3,24.6705930689736
PAK,Second,reading,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,16.4887660921926,1428,1,16.48876609219259
PAK,Second,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,56.28321257647,1076,2,56.28321257647
PAK,Second,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,72.429591836554,401,3,72.42959183655398
PAK,Middle,numeracy,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,6.23606759338532,1227,1,6.236067593385318
PAK,Middle,numeracy,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,16.4140671677063,1111,2,16.4140671677063
PAK,Middle,numeracy,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,26.4833802331712,483,3,26.483380233171196
PAK,Middle,reading,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,19.8100244002875,1228,1,19.810024400287496
PAK,Middle,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,58.85319464022219,1111,2,58.85319464022219
PAK,Middle,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,76.0606331396974,483,3,76.06063313969742
PAK,Fourth,numeracy,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,5.97262913281558,1108,1,5.97262913281558
PAK,Fourth,numeracy,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,13.580608425659,1036,2,13.580608425659
PAK,Fourth,numeracy,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,24.6242972077619,484,3,24.624297207761902
PAK,Fourth,reading,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,24.6893849588036,1108,1,24.6893849588036
PAK,Fourth,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,59.887864204100104,1036,2,59.887864204100104
PAK,Fourth,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,76.7086893586121,484,3,76.70868935861208
PAK,Richest,numeracy,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,10.042173954934901,879,1,10.042173954934903
PAK,Richest,numeracy,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,22.3604265752099,814,2,22.3604265752099
PAK,Richest,numeracy,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,22.5290848330787,474,3,22.529084833078702
PAK,Richest,reading,FALSE,2017,Primary (1-3),Lower middle income,LMC,UNICEF_SA,South Asia,35.827395093547395,879,1,35.82739509354739
PAK,Richest,reading,FALSE,2017,Upper Primary (4-6),Lower middle income,LMC,UNICEF_SA,South Asia,67.96744403916149,814,2,67.96744403916149
PAK,Richest,reading,FALSE,2017,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_SA,South Asia,83.0774718231419,474,3,83.07747182314189
PSE,All,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.410939601190197,768,1,26.4109396011902
PSE,All,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,44.3618670340553,1039,2,44.3618670340553
PSE,All,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,61.947785388591804,997,3,61.947785388591804
PSE,All,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,25.951992373972498,791,1,25.951992373972487
PSE,All,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,56.511909702799,1056,2,56.511909702799
PSE,All,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,67.3318317394996,1009,3,67.3318317394996
PSE,Female,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.1248293617036,380,1,26.124829361703583
PSE,Female,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,43.323582510685895,506,2,43.323582510685895
PSE,Female,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,62.433155941527,506,3,62.43315594152698
PSE,Female,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.6311774744435,389,1,26.631177474443497
PSE,Female,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,64.01546878299949,509,2,64.01546878299949
PSE,Female,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,71.1758338372298,508,3,71.17583383722979
PSE,Male,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.7158987800215,388,1,26.71589878002149
PSE,Male,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,45.477949694452406,533,2,45.477949694452406
PSE,Male,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,61.40850944945701,491,3,61.40850944945702
PSE,Male,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,25.2336122637345,402,1,25.2336122637345
PSE,Male,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,48.5675148167929,547,2,48.5675148167929
PSE,Male,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,63.14317577665191,501,3,63.1431757766519
PSE,Urban,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,25.469041130473602,471,1,25.469041130473602
PSE,Urban,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,43.0083261154608,622,2,43.0083261154608
PSE,Urban,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,61.2555118813732,563,3,61.255511881373195
PSE,Urban,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,25.538361536600203,484,1,25.538361536600185
PSE,Urban,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,57.0444502411274,629,2,57.0444502411274
PSE,Urban,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66.0198755102316,570,3,66.01987551023161
PSE,Rural,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,37.1361891754579,158,1,37.1361891754579
PSE,Rural,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,52.206407806947,211,2,52.206407806947
PSE,Rural,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,67.2808026922104,255,3,67.2808026922104
PSE,Rural,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,30.848059292397302,162,1,30.84805929239731
PSE,Rural,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,58.6987402653787,219,2,58.6987402653787
PSE,Rural,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,74.5811318515683,256,3,74.5811318515683
PSE,Poorest,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,12.313270005953001,125,1,12.313270005953001
PSE,Poorest,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.742509494759396,176,2,26.742509494759396
PSE,Poorest,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,53.220611588546795,116,3,53.22061158854679
PSE,Poorest,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,16.4828014873189,127,1,16.482801487318895
PSE,Poorest,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,44.0496637649061,180,2,44.0496637649061
PSE,Poorest,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,56.370924398104705,117,3,56.370924398104705
PSE,Second,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,24.354425205094802,122,1,24.354425205094806
PSE,Second,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,41.2727588620723,181,2,41.2727588620723
PSE,Second,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,46.267327943655104,169,3,46.2673279436551
PSE,Second,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,26.1504841641318,128,1,26.1504841641318
PSE,Second,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,54.029469713114295,182,2,54.029469713114295
PSE,Second,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,56.2058755441435,171,3,56.20587554414349
PSE,Middle,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,29.3964524456203,171,1,29.396452445620305
PSE,Middle,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,58.1281064407211,224,2,58.1281064407211
PSE,Middle,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,61.7304578642961,190,3,61.73045786429608
PSE,Middle,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,27.0304213834977,174,1,27.030421383497703
PSE,Middle,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66.4794447206971,228,2,66.4794447206971
PSE,Middle,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66.4866665313423,194,3,66.48666653134228
PSE,Fourth,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,32.2758006242689,169,1,32.275800624268896
PSE,Fourth,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,50.524534843548,240,2,50.524534843548
PSE,Fourth,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,67.4950121791087,229,3,67.4950121791087
PSE,Fourth,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,23.801078528797902,179,1,23.801078528797895
PSE,Fourth,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,61.3131194505598,246,2,61.3131194505598
PSE,Fourth,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,75.36506053816619,232,3,75.36506053816616
PSE,Richest,numeracy,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,38.352469457229596,181,1,38.35246945722959
PSE,Richest,numeracy,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,50.8258015488939,218,2,50.8258015488939
PSE,Richest,numeracy,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,79.0275321566933,293,3,79.0275321566933
PSE,Richest,reading,FALSE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,38.3645411035482,183,1,38.364541103548206
PSE,Richest,reading,FALSE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,60.389460987017195,220,2,60.389460987017195
PSE,Richest,reading,FALSE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,80.2783818264824,295,3,80.2783818264824
SLE,All,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.155843821995578,2859,1,0.15584382199557795
SLE,All,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,2.96001352946078,1784,2,2.96001352946078
SLE,All,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,6.521269800318031,457,3,6.521269800318028
SLE,All,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,4.77478283560566,2859,1,4.774782835605658
SLE,All,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,25.3911986487863,1784,2,25.3911986487863
SLE,All,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,65.5504706029832,457,3,65.55047060298318
SLE,Female,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.184940733819053,1485,1,0.18494073381905324
SLE,Female,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,3.11972431357895,897,2,3.11972431357895
SLE,Female,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,3.4382565371873897,215,3,3.4382565371873905
SLE,Female,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,6.07017389202394,1485,1,6.0701738920239405
SLE,Female,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,24.7211045102087,897,2,24.7211045102087
SLE,Female,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,57.7689711942044,215,3,57.76897119420439
SLE,Male,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.12415510387442201,1374,1,0.12415510387442191
SLE,Male,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,2.8042318526634,887,2,2.8042318526634
SLE,Male,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,9.10375662954724,242,3,9.103756629547236
SLE,Male,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,3.36400487083254,1374,1,3.364004870832538
SLE,Male,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,26.0448075399834,887,2,26.0448075399834
SLE,Male,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,72.0686455246246,242,3,72.0686455246246
SLE,Urban,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.402576817817813,895,1,0.40257681781781285
SLE,Urban,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,4.74548616399016,798,2,4.74548616399016
SLE,Urban,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,7.498121575723279,331,3,7.49812157572328
SLE,Urban,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,10.233986048711,895,1,10.233986048711
SLE,Urban,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,37.3021951004777,798,2,37.3021951004777
SLE,Urban,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,70.4565088199776,331,3,70.45650881997761
SLE,Rural,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0,1964,1,-8.326672684688674e-17
SLE,Rural,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,0.953546692130812,986,2,0.953546692130812
SLE,Rural,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,2.85381330343514,126,3,2.85381330343514
SLE,Rural,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.3265894111889,1964,1,1.3265894111889003
SLE,Rural,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,12.005936439952,986,2,12.005936439952
SLE,Rural,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,47.1314205629631,126,3,47.131420562963086
SLE,Poorest,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0,733,1,0
SLE,Poorest,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,0,312,2,0
SLE,Poorest,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,3.7239905583238397,31,3,3.7239905583238393
SLE,Poorest,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.42347488741864,733,1,1.4234748874186407
SLE,Poorest,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,5.08909000730731,312,2,5.08909000730731
SLE,Poorest,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,51.6183221112291,31,3,51.618322111229084
SLE,Second,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0,718,1,1.3877787807814457e-17
SLE,Second,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,0.439738433935973,374,2,0.439738433935973
SLE,Second,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,0,42,3,1.3877787807814457e-17
SLE,Second,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.02864096734119,718,1,1.0286409673411898
SLE,Second,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,12.7022749732837,374,2,12.7022749732837
SLE,Second,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,40.179935233485494,42,3,40.179935233485494
SLE,Middle,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.0775322153706543,661,1,0.07753221537065413
SLE,Middle,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,3.22429470458361,415,2,3.22429470458361
SLE,Middle,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,7.39903696087934,76,3,7.399036960879339
SLE,Middle,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.0251190662932799,661,1,1.0251190662932776
SLE,Middle,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,21.015083264353198,415,2,21.015083264353198
SLE,Middle,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,47.7094406040445,76,3,47.7094406040445
SLE,Fourth,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.32712200083610504,431,1,0.3271220008361049
SLE,Fourth,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,6.93371479520409,333,2,6.93371479520409
SLE,Fourth,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,10.996913014229,147,3,10.996913014228998
SLE,Fourth,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,9.44895866831902,431,1,9.448958668319019
SLE,Fourth,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,30.2938292777703,333,2,30.2938292777703
SLE,Fourth,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,67.3682107416772,147,3,67.36821074167719
SLE,Richest,numeracy,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.519060813934803,316,1,0.519060813934803
SLE,Richest,numeracy,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,2.6647472228382902,350,2,2.6647472228382902
SLE,Richest,numeracy,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,3.9241668566116097,161,3,3.9241668566116092
SLE,Richest,reading,TRUE,2017,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,15.2257442949011,316,1,15.225744294901098
SLE,Richest,reading,TRUE,2017,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,44.384814100052,350,2,44.384814100052
SLE,Richest,reading,TRUE,2017,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,76.32075230494469,161,3,76.32075230494468
STP,All,numeracy,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,14.612386835187499,484,1,14.612386835187497
STP,All,numeracy,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,46.4203157682984,503,2,46.4203157682984
STP,All,numeracy,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,57.215541617722096,220,3,57.215541617722096
STP,All,reading,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,16.1680933399019,488,1,16.1680933399019
STP,All,reading,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,45.5551526963483,505,2,45.5551526963483
STP,All,reading,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,70.9340107409851,221,3,70.9340107409851
STP,Rural,numeracy,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,14.684106885470099,212,1,14.684106885470097
STP,Rural,numeracy,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,51.078554603992096,214,2,51.078554603992096
STP,Rural,numeracy,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,66.1838040223128,89,3,66.18380402231277
STP,Rural,reading,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,14.6629852037464,214,1,14.662985203746391
STP,Rural,reading,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,46.198111397705,214,2,46.198111397705
STP,Rural,reading,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,77.4468261493116,89,3,77.44682614931159
STP,Poorest,numeracy,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,6.5245834615364,106,1,6.524583461536392
STP,Poorest,numeracy,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,34.3371148476713,78,2,34.3371148476713
STP,Poorest,numeracy,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,50.2817127107409,29,3,50.2817127107409
STP,Poorest,reading,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,4.96658120048478,106,1,4.966581200484777
STP,Poorest,reading,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,30.001381004639498,79,2,30.001381004639498
STP,Poorest,reading,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,59.8105383493956,29,3,59.81053834939561
STP,Second,numeracy,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,12.666759471838098,103,1,12.666759471838096
STP,Second,numeracy,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,41.5158258906675,101,2,41.5158258906675
STP,Second,numeracy,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,47.2746752374255,31,3,47.274675237425505
STP,Second,reading,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,16.1422277427866,105,1,16.1422277427866
STP,Second,reading,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,36.8644053663969,101,2,36.8644053663969
STP,Second,reading,TRUE,2019,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,67.7722305581747,32,3,67.77223055817468
STP,Middle,numeracy,TRUE,2019,Primary (1-3),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,12.6323342433596,93,1,12.632334243359596
STP,Middle,numeracy,TRUE,2019,Upper Primary (4-6),Lower middle income,LMC,UNICEF_WCA,West and Central Africa,47.6745312503214,113,2,47.6745312503214
